#wls	flux	fluxerr	mangling_mask
3.289393E+03	-1.675376E+01	5.213927E-02	1.354247E-01
3.365337E+03	-1.684070E+01	3.997239E-02	1.353407E-01
3.443035E+03	-1.692954E+01	3.517293E-02	1.352508E-01
3.522526E+03	-1.701459E+01	3.349555E-02	1.351610E-01
3.603853E+03	-1.708921E+01	3.232723E-02	1.350716E-01
3.687058E+03	-1.714774E+01	3.120214E-02	1.349829E-01
3.772183E+03	-1.718839E+01	3.024997E-02	1.348953E-01
3.859274E+03	-1.721338E+01	2.951594E-02	1.348092E-01
3.948375E+03	-1.722766E+01	2.888163E-02	1.347251E-01
4.039534E+03	-1.723662E+01	2.819669E-02	1.346434E-01
4.132797E+03	-1.724296E+01	2.743113E-02	1.345647E-01
4.228214E+03	-1.724507E+01	2.671211E-02	1.344897E-01
4.325833E+03	-1.723867E+01	2.617508E-02	1.344190E-01
4.425707E+03	-1.722147E+01	2.572313E-02	1.343534E-01
4.527886E+03	-1.719560E+01	2.518872E-02	1.342937E-01
4.632424E+03	-1.716604E+01	2.449870E-02	1.342407E-01
4.739376E+03	-1.713859E+01	2.373506E-02	1.341955E-01
4.848796E+03	-1.711986E+01	2.313105E-02	1.341590E-01
4.960744E+03	-1.711143E+01	2.272177E-02	1.341326E-01
5.075276E+03	-1.710944E+01	2.221388E-02	1.341173E-01
5.192452E+03	-1.711202E+01	2.143619E-02	1.341146E-01
5.312333E+03	-1.711800E+01	2.045663E-02	1.341260E-01
5.434982E+03	-1.712232E+01	1.965583E-02	1.341530E-01
5.560463E+03	-1.711357E+01	1.953579E-02	1.341976E-01
5.688841E+03	-1.708720E+01	1.982234E-02	1.342161E-01
5.820183E+03	-1.705397E+01	1.969009E-02	1.342161E-01
5.954557E+03	-1.702551E+01	1.891966E-02	1.342161E-01
6.092034E+03	-1.700784E+01	1.764656E-02	1.342161E-01
6.232684E+03	-1.700437E+01	1.606801E-02	1.342161E-01
6.376582E+03	-1.701548E+01	1.458401E-02	1.342161E-01
6.523803E+03	-1.703586E+01	1.369295E-02	1.342161E-01
6.674422E+03	-1.705267E+01	1.332078E-02	1.342161E-01
6.828518E+03	-1.705465E+01	1.281918E-02	1.342161E-01
6.986173E+03	-1.703732E+01	1.208969E-02	1.342161E-01
7.147467E+03	-1.700372E+01	1.152576E-02	1.342161E-01
7.312485E+03	-1.696076E+01	1.126087E-02	1.342161E-01
7.481313E+03	-1.691635E+01	1.103686E-02	1.342161E-01
7.654039E+03	-1.687483E+01	1.058286E-02	1.342161E-01
7.830752E+03	-1.683713E+01	9.939272E-03	1.342161E-01
8.011546E+03	-1.680916E+01	9.640836E-03	1.342161E-01
8.196514E+03	-1.679225E+01	9.712877E-03	1.342161E-01
8.385752E+03	-1.678095E+01	9.777581E-03	1.342161E-01
8.579359E+03	-1.676819E+01	9.748159E-03	1.342161E-01
8.777436E+03	-1.675341E+01	9.605574E-03	1.342161E-01
8.980086E+03	-1.673763E+01	9.345728E-03	1.342161E-01
9.187415E+03	-1.671892E+01	9.506361E-03	1.342161E-01
9.399531E+03	-1.669346E+01	9.979391E-03	1.342161E-01
9.616544E+03	-1.666216E+01	1.024433E-02	1.342161E-01
9.838567E+03	-1.663140E+01	1.068258E-02	1.342161E-01
1.006572E+04	-1.660758E+01	1.136112E-02	1.342161E-01
1.029811E+04	-1.659648E+01	1.188407E-02	1.342161E-01
1.053587E+04	-1.659530E+01	1.219048E-02	1.342161E-01
1.077912E+04	-1.659689E+01	1.238321E-02	1.342161E-01
1.102798E+04	-1.660445E+01	1.272789E-02	1.342161E-01
1.128259E+04	-1.662389E+01	1.313336E-02	1.342161E-01
1.154308E+04	-1.665373E+01	1.309991E-02	1.342161E-01
1.180958E+04	-1.668758E+01	1.280316E-02	1.342161E-01
1.208224E+04	-1.672128E+01	1.239502E-02	1.342161E-01
1.236119E+04	-1.675574E+01	1.191187E-02	1.342161E-01
1.264658E+04	-1.678857E+01	1.228949E-02	1.342161E-01
1.293856E+04	-1.680618E+01	1.306039E-02	1.342161E-01
1.323728E+04	-1.679561E+01	1.365858E-02	1.342161E-01
1.354290E+04	-1.676298E+01	1.466789E-02	1.342161E-01
1.385557E+04	-1.673413E+01	1.530801E-02	1.342161E-01
1.417546E+04	-1.672801E+01	1.479916E-02	1.342161E-01
1.450274E+04	-1.673791E+01	1.374878E-02	1.342161E-01
1.483757E+04	-1.674251E+01	1.286687E-02	1.342161E-01
1.518014E+04	-1.673027E+01	1.211254E-02	1.342161E-01
1.553061E+04	-1.671316E+01	1.156612E-02	1.342161E-01
1.588918E+04	-1.671301E+01	1.102977E-02	1.342161E-01
1.625602E+04	-1.673880E+01	1.045955E-02	1.342161E-01
1.663133E+04	-1.677807E+01	1.070316E-02	1.342161E-01
1.701531E+04	-1.681325E+01	1.134915E-02	1.342161E-01
1.740815E+04	-1.683307E+01	1.195659E-02	1.342161E-01
1.781007E+04	-1.682607E+01	1.301656E-02	1.342161E-01
1.822126E+04	-1.679043E+01	1.482109E-02	1.342161E-01
1.864194E+04	-1.674711E+01	1.615872E-02	1.342161E-01
1.907234E+04	-1.672041E+01	1.588040E-02	1.342161E-01
1.951268E+04	-1.671008E+01	1.456753E-02	1.342161E-01
1.996318E+04	-1.670190E+01	1.346539E-02	1.342161E-01
2.042408E+04	-1.669439E+01	1.281126E-02	1.342161E-01
2.089563E+04	-1.669934E+01	1.208042E-02	1.342161E-01
2.137806E+04	-1.672509E+01	1.143793E-02	1.342161E-01
2.187163E+04	-1.676957E+01	1.236871E-02	1.342161E-01
2.237659E+04	-1.682549E+01	1.469744E-02	1.342161E-01
2.289321E+04	-1.687897E+01	1.723035E-02	1.342161E-01
2.342176E+04	-1.691185E+01	2.002861E-02	1.342161E-01
2.396252E+04	-1.691675E+01	2.559098E-02	1.342161E-01
2.451575E+04	-1.689975E+01	3.871504E-02	1.342161E-01
